record_id,composition_key,fold,true_log10_sigma,prediction,spread,ad_distance,absolute_error,censored,target_domain
xkh,Li:0.05555556|O:0.66666667|P:0.16666667|Ti:0.00555556|Zr:0.10555556,4,-7.494850021680094,-7.02329575977987,0.12371920260513371,1.2607125144981757,0.47155426190022354,False,False
xn9,Li:0.39759036|P:0.08433735|S:0.48192771|Sn:0.03614458,3,-2.4377071355435254,-2.3277050937428103,0.028771094072200666,0.09410825767935396,0.11000204180071504,False,True
xog,La:0.13636364|Li:0.22727273|O:0.54545455|Sb:0.09090909,2,-5.107905397309519,-5.542895192374673,0.1767259448365786,3.790948026360766,0.434989795065154,False,False
xr7,Fe:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,4,-3.406713932979543,-3.673406739441041,0.08421724032395574,1.8196512739180775,0.26669280646149796,False,False
xub,Li:0.16285714|Mg:0.04285714|O:0.57142857|Ti:0.22285714,4,-8.821023052706831,-8.759416494429335,0.08919804020152393,0.6329265879385467,0.061606558277496504,False,False
xut,F:0.09090909|Li:0.09090909|O:0.54545455|Sr:0.09090909|Ta:0.18181818,3,-10.0,-9.549524040529803,0.1803908774860536,4.148303667471967,0.4504759594701966,True,False
xxq,Al:0.06250000|Li:0.47916667|S:0.41666667|Si:0.04166667,2,-7.835647144215563,-6.755466565246221,0.13309391502267032,1.4588645191076428,1.0801805789693422,False,True
xz4,Ce:0.08333333|Li:0.08333333|Mo:0.16666667|O:0.66666667,3,-7.886056647693163,-9.138593342094895,0.15259671378327608,3.7577514158779706,1.2525366944017318,False,False
y2l,Al:0.10000000|Li:0.50000000|S:0.40000000,2,-8.853871964321762,-7.161043898827876,0.16938564084378582,1.8411119775957405,1.6928280654938854,False,True
y9l,Cr:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,4,-3.537602002101044,-3.7484636062237247,0.0861102281130155,0.6069113453782365,0.21086160412268073,False,False
ya8,Ge:0.05882353|Li:0.41176471|P:0.05882353|S:0.47058824,2,-1.958607314841775,-2.334860354513332,0.07735830418066507,0.3978566990474607,0.3762530396715569,False,True
yab,F:0.07476636|Li:0.09345794|O:0.56074766|Sr:0.08411215|Ta:0.18691589,2,-10.0,-9.051489828863506,0.27838557363816463,4.226046992867603,0.948510171136494,True,False
yav,Cl:0.57142857|Li:0.28571429|V:0.14285714,2,-5.158015195409886,-5.658457035494001,0.28128324596283105,5.395085869922862,0.5004418400841146,False,False
yh8,Al:0.00817996|F:0.00817996|La:0.11451943|Li:0.06748466|O:0.60531697|Ti:0.19631902,2,-3.2062096153091812,-3.107449538342044,0.04196307345836817,0.06406410928881148,0.09876007696713707,False,False
ylh,Ge:0.02439024|Li:0.39024390|O:0.48780488|V:0.09756098,3,-4.721246399047171,-6.407987158850706,0.2556295118681743,1.632056221249553,1.686740759803535,False,False
ylt,Hf:0.08695652|In:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348,5,-3.8477116556169433,-4.936394132737939,0.09890898911577267,1.1086388837515755,1.0886824771209955,False,False
ym6,Al:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,5,-2.91721462968355,-2.850004207746557,0.04974069280821373,0.16397944690324465,0.06721042193699311,False,False
ymc,Br:0.03846154|I:0.03846154|Li:0.46153846|P:0.07692308|S:0.38461538,1,-4.581698708680254,-4.133410608865485,0.2717795697425585,0.9886948161181109,0.4482880998147696,False,True
yn6,In:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,3,-3.5199930570428495,-3.7380877227905853,0.05859587409118366,0.4304396927715931,0.21809466574773584,False,False
yp3,Li:0.05555556|O:0.66666667|P:0.16666667|Ti:0.11111111,4,-4.221848749616356,-6.679900821777224,0.3030776280242749,1.0006789506007996,2.458052072160868,False,False
yq2,Al:0.00552486|Li:0.06077348|O:0.66298343|P:0.16574586|Ti:0.10497238,5,-4.522878745280337,-3.000107459721803,0.06430305188360871,0.21946172121849292,1.5227712855585342,False,False
yqu,Al:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,4,-2.3169529617611504,-3.315203812569689,0.048645742250808935,0.1677055750447197,0.9982508508085388,False,False
ysm,F:0.09009009|Li:0.09909910|Nb:0.17117117|O:0.54054054|Sr:0.09009009|Zr:0.00900901,1,-10.0,-8.889615658086631,0.20447906431371357,5.74492903011088,1.1103843419133685,True,False
ywe,I:0.07692308|Li:0.46153846|P:0.07692308|S:0.38461538,2,-5.886056647693163,-4.918267084457839,0.20833951913537796,1.425783347777387,0.967789563235324,False,True
z16,Br:0.07692308|Li:0.46153846|P:0.07692308|S:0.37692308|Se:0.00769231,4,-2.494850021680094,-2.779150075954711,0.06100518687883025,0.4721591386847012,0.2843000542746168,False,True
z2s,Al:0.02173913|Li:0.23913043|Nd:0.13043478|O:0.52173913|Zr:0.08695652,3,-4.4089353929735005,-6.271517425060031,0.18218413596211058,5.334604256358862,1.8625820320865305,False,False
z53,La:0.12711864|Li:0.27966102|O:0.50847458|Ta:0.01694915|Zr:0.06779661,4,-3.5044556624535517,-3.252148290363237,0.02329519108975247,0.174307851528622,0.2523073720903146,False,False
z7n,Hf:0.11371892|Li:0.04805812|O:0.67057837|P:0.16764459,3,-7.036212172654444,-6.391461528710448,0.042618618295135725,0.6025600338607449,0.6447506439439961,False,False
z9y,Al:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,4,-2.4710832997223453,-3.315203812569689,0.048645742250808935,0.1677055750447197,0.8441205128473439,False,False
za6,Al:0.00552486|Ge:0.10497238|Li:0.06077348|O:0.66298343|P:0.16574586,1,-5.5376020021010435,-5.174557432644899,0.1388677288293874,0.67725465428727,0.36304456945614483,False,False
zfg,La:0.12738854|Li:0.27813163|O:0.50955414|Ta:0.01910828|Zr:0.06581741,1,-3.3979400086720375,-3.2514863515198535,0.03819324286835176,0.10016692750161967,0.14645365715218395,False,False
znj,Ge:0.03703704|I:0.07407407|Li:0.48148148|P:0.03703704|S:0.37037037,3,-2.7304870557820835,-2.7810627452877172,0.13792960936300167,0.26329942604076717,0.050575689505633736,False,True
zqx,La:0.12711864|Li:0.27966102|O:0.50847458|Ta:0.01694915|Zr:0.06779661,4,-3.136677139879544,-3.252148290363237,0.02329519108975247,0.174307851528622,0.11547115048369294,False,False
zxr,La:0.08695652|Li:0.26086957|O:0.52173913|Sr:0.04347826|Ta:0.08695652,5,-5.267606240177032,-5.020633036189936,0.05674884599627872,2.37305974718,0.2469732039870962,False,False
zyx,La:0.13636364|Li:0.22727273|Nb:0.08181818|O:0.54545455|Y:0.00909091,5,-5.039529222465701,-4.831816851797995,0.11309034644683222,0.42656739156467677,0.2077123706677062,False,False
zzr,Ge:0.04000000|Li:0.40000000|P:0.08000000|S:0.48000000,1,-2.1191864077192086,-2.109758562023112,0.07786045371528107,0.7645510540774337,0.009427845696096782,False,True
