source,record_id,material_id,disposition,pc1,pc2,ranking_score,ensemble_spread,ad_distance
Materials Project,,mp-556085,screen_candidate,2.4338688563284623,11.894396320318698,-5.277788121916793,0.25330959000169717,12.8631744738832
Materials Project,,mp-557892,screen_candidate,0.011348821954526366,0.47416221896594557,-7.6517388981248935,0.7051898987356786,9.711395598312047
Materials Project,,mp-557962,screen_candidate,-2.1059534554266865,0.9242007943609957,-7.020875352136717,0.5238563000460794,8.13124040822213
Materials Project,,mp-557964,screen_candidate,-11.623108875451647,-0.25324485109429284,-3.475747659133966,0.3959674219528381,5.900351654965452
Materials Project,,mp-557969,oxygen_scope_exclusion,4.415943887826632,-2.0206544025675006,-6.2856174092745185,0.27351224135751806,6.676069626552701
Materials Project,,mp-558219,screen_candidate,-1.1562967670136537,-1.2065570174002762,-7.409650934524838,0.6754466608701424,9.781056548601335
Materials Project,,mp-558731,screen_candidate,-5.777025898413958,2.3045401725046393,-6.553375314043691,0.2911494031360462,3.5468576330752013
Materials Project,,mp-558815,redox_electronic_risk,-0.28559345207723635,7.155047642685515,-6.46475278011574,0.472124586598257,11.864404755740427
Materials Project,,mp-559238,screen_candidate,-0.3644199136067415,6.858589201708031,-6.336562049500963,0.3705851807473962,13.10706935725814
Materials Project,,mp-559719,oxygen_scope_exclusion,4.218929168647703,-3.1775419986158826,-9.32716262518674,0.27542196115036494,7.724740620566874
Materials Project,,mp-559814,screen_candidate,-9.206032525575678,7.776217337963285,-6.01690858725057,0.21052134736825404,6.217472029882716
Materials Project,,mp-560212,oxygen_scope_exclusion,-0.36583811582716874,-5.663203023385968,-6.860964893905445,0.3460846553920251,5.860470556186769
Materials Project,,mp-560614,oxygen_scope_exclusion,0.28253066676221783,-1.2711193593774768,-12.191115326389218,0.6837509986306327,8.284739526991492
Materials Project,,mp-5614,screen_candidate,-8.150826036359527,-0.32899430907045385,-7.92696373734181,0.2306492495593855,3.017218706953638
Materials Project,,mp-573030,screen_candidate,1.8392456093819116,11.644982147339888,-6.051775637257147,0.3062698981567746,17.052131495761273
Materials Project,,mp-6179,oxygen_scope_exclusion,0.28253066676221783,-1.2711193593774768,-12.191115326389218,0.6837509986306327,8.284739526991492
Materials Project,,mp-6211,oxygen_scope_exclusion,1.724174250005645,1.0089313916413616,-12.52399149365241,0.6366964233194204,8.954588241707487
Materials Project,,mp-6318,oxygen_scope_exclusion,0.28253066676221783,-1.2711193593774768,-12.191115326389218,0.6837509986306327,8.284739526991492
Materials Project,,mp-641703,obelix_composition_reference,-6.865119170646925,-2.5920439997796016,-2.8012938476941134,0.24727910997248953,0.22545373771568142
Materials Project,,mp-6597,oxygen_scope_exclusion,3.5174583721639103,3.8173678124773662,-11.092307785247312,0.6004592628172349,12.305625082738283
Materials Project,,mp-6726,oxygen_scope_exclusion,3.5174583721639103,3.8173678124773662,-11.092307785247312,0.6004592628172349,12.305625082738283
Materials Project,,mp-675419,screen_candidate,-0.05096517763904814,5.818228528189112,-6.806782177321163,0.47300293225067264,13.78886327190342
Materials Project,,mp-677680,oxygen_scope_exclusion,0.3692510399367688,-9.67645466533118,-8.780622714105826,0.48729721782903385,5.312064685058145
Materials Project,,mp-6783,oxygen_scope_exclusion,-1.711804838523366,-4.409849183021067,-12.698914216633293,0.5847551326136347,4.184717354640851
Materials Project,,mp-679944,screen_candidate,1.6262366187506463,8.5620002596252,-6.069161350894851,0.27235283038715435,12.889919647899328
Materials Project,,mp-6800,oxygen_scope_exclusion,0.28253066676221783,-1.2711193593774768,-12.191115326389218,0.6837509986306327,8.284739526991492
Materials Project,,mp-691187,screen_candidate,-0.05096517763904814,5.818228528189112,-6.806782177321163,0.47300293225067264,13.78886327190342
Materials Project,,mp-694995,oxygen_scope_exclusion,1.6588924638490787,-7.037896418306799,-7.360975994689552,0.3693620089905737,3.4476811252637063
Materials Project,,mp-695469,oxygen_scope_exclusion,1.7018171720291457,-7.120292185762383,-6.4498715194122,0.3284252039126679,4.0912973546126095
Materials Project,,mp-696123,obelix_composition_reference,-6.160964639727241,0.7913085655054203,-2.3569796899287256,0.03182728703920429,0.0240337522292279
Materials Project,,mp-696128,obelix_composition_reference,-6.75837582517826,-0.2573693899157933,-2.2252999373353903,0.024128474197937105,0.0
Materials Project,,mp-696129,obelix_composition_reference,-6.829660850076169,-1.7532695311303494,-2.786333968295455,0.05951042865141882,0.14462196175338457
Materials Project,,mp-696138,obelix_composition_reference,-6.75837582517826,-0.2573693899157933,-2.2252999373353903,0.024128474197937105,0.0
Materials Project,,mp-704145,oxygen_scope_exclusion,0.7318816117793078,-5.930440793094405,-6.321964080056696,0.28523418945707085,3.033487903157583
Materials Project,,mp-720509,obelix_composition_reference,-6.829660850076169,-1.7532695311303494,-2.786333968295455,0.05951042865141882,0.14462196175338457
Materials Project,,mp-721236,obelix_composition_reference,-6.160964639727241,0.7913085655054203,-2.3569796899287256,0.03182728703920429,0.0240337522292279
Materials Project,,mp-722181,screen_candidate,-7.495294413965207,6.209411046612513,-5.795971996487188,0.33723332437584824,13.648313305342356
Materials Project,,mp-753195,redox_electronic_risk,-0.5244005852556588,5.638932578442036,-6.024220813617544,0.31714556020978035,10.900119699432995
Materials Project,,mp-753371,redox_electronic_risk,-8.69760751922252,3.264081367672991,-7.3099130622077935,0.3527264792868809,5.214030190723422
Materials Project,,mp-753520,screen_candidate,-5.907974399283672,8.224625607667784,-6.872826272147765,0.27705860008824756,8.507954906645585
Materials Project,,mp-753546,screen_candidate,-8.589405582289107,2.343944800111539,-6.625391072063249,0.25864928297195666,5.4187095033241395
Materials Project,,mp-753677,screen_candidate,-5.907974399283672,8.224625607667784,-6.872826272147765,0.27705860008824756,8.507954906645585
Materials Project,,mp-753720,screen_candidate,-5.907974399283672,8.224625607667784,-6.872826272147765,0.27705860008824756,8.507954906645585
Materials Project,,mp-753737,redox_electronic_risk,-10.325215324283642,3.3863072446439304,-6.467816156777384,0.3350109173129305,4.681600246374616
Materials Project,,mp-753968,redox_electronic_risk,-0.5244005852556588,5.638932578442036,-6.024220813617544,0.31714556020978035,10.900119699432995
Materials Project,,mp-754856,screen_candidate,-1.2649960627524324,2.8033282889705102,-5.396860806851931,0.23769515375204342,8.739977643662764
Materials Project,,mp-755139,screen_candidate,-7.507590684170127,7.964197779082907,-5.390057181948376,0.16677333211987702,7.94535176724383
Materials Project,,mp-755243,oxygen_scope_exclusion,-8.377498628929935,2.1868983530411836,-4.969245867809378,0.35978182082754717,5.399752046082572
Materials Project,,mp-755309,screen_candidate,-4.116378007863458,2.0313466531324953,-6.525524201740136,0.30832930445300505,6.2367337959368925
Materials Project,,mp-755463,obelix_composition_reference,-8.295998088290997,3.857110271481563,-8.481216064358739,0.31153525590524583,2.6957350719979525
Materials Project,,mp-755642,redox_electronic_risk,-4.578476940080775,0.48769356064393343,-6.895979979081939,0.3460970007328359,5.145792211636639
Materials Project,,mp-756198,redox_electronic_risk,-9.36002508169316,2.468910598115683,-6.168645455921686,0.2579782020349643,5.1350890018103765
Materials Project,,mp-756316,obelix_composition_reference,-6.081685600537168,1.836868620741646,-7.9830328404181925,0.1932459311682185,2.9776745801603193
Materials Project,,mp-756490,redox_electronic_risk,-9.23959298891713,2.506170056532514,-6.7256613698732695,0.29450017763456865,5.1308921074023015
Materials Project,,mp-756811,screen_candidate,-7.008569494095189,1.9650669501175937,-6.438284208286736,0.2382872356235137,5.5711151074456655
Materials Project,,mp-758969,oxygen_scope_exclusion,0.17395999347081725,-5.459118605099778,-7.241009636680034,0.37796569618727965,3.3220123981981233
Materials Project,,mp-759347,oxygen_scope_exclusion,0.9894940067242641,-5.355479844103234,-7.8707649817398915,0.3123419901221708,2.419860405873527
Materials Project,,mp-760375,redox_electronic_risk,-4.578476940080775,0.48769356064393343,-6.895979979081939,0.3460970007328359,5.145792211636639
Materials Project,,mp-760415,obelix_composition_reference,-6.081685600537168,1.836868620741646,-7.9830328404181925,0.1932459311682185,2.9776745801603193
Materials Project,,mp-764857,oxygen_scope_exclusion,0.1612247540282318,-6.262050102629071,-6.489519299873993,0.20903582043354732,5.3710996709204135
Materials Project,,mp-765354,oxygen_scope_exclusion,0.7516577813203271,-7.034758784205892,-6.845543718681456,0.2548666783590178,5.914058305524966
Materials Project,,mp-766088,oxygen_scope_exclusion,1.6477552340801649,-7.034499810552537,-6.434112463616512,0.2653784422547555,4.276669530174319
Materials Project,,mp-766506,redox_electronic_risk,-10.325215324283642,3.3863072446439304,-6.467816156777384,0.3350109173129305,4.681600246374616
Materials Project,,mp-766540,screen_candidate,-7.008569494095189,1.9650669501175937,-6.438284208286736,0.2382872356235137,5.5711151074456655
Materials Project,,mp-767165,redox_electronic_risk,-2.0486272359598865,4.302919536246969,-6.936971411305274,0.5552681172213558,9.058546252792798
Materials Project,,mp-768590,oxygen_scope_exclusion,0.1612247540282318,-6.262050102629071,-6.489519299873993,0.20903582043354732,5.3710996709204135
Materials Project,,mp-768659,oxygen_scope_exclusion,0.7516577813203271,-7.034758784205892,-6.845543718681456,0.2548666783590178,5.914058305524966
Materials Project,,mp-768742,oxygen_scope_exclusion,0.7318816117793078,-5.930440793094405,-6.321964080056696,0.28523418945707085,3.033487903157583
Materials Project,,mp-768755,oxygen_scope_exclusion,0.6818753532084711,-4.948771518061407,-8.42115906771497,0.4109759663192654,3.768687292853232
Materials Project,,mp-768831,oxygen_scope_exclusion,1.241652315334895,-7.419165808497718,-6.909111315972783,0.2187703245390952,9.82017988935489
Materials Project,,mp-769287,oxygen_scope_exclusion,-3.5811442954280026,0.9736920791897402,-6.389908771532526,0.3072924572579609,7.639155023103099
Materials Project,,mp-769549,oxygen_scope_exclusion,1.6392038450387898,-6.483342797432005,-7.43141845564239,0.31656196927588864,4.477300836810912
Materials Project,,mp-769554,oxygen_scope_exclusion,1.6588924638490787,-7.037896418306799,-7.360975994689552,0.3693620089905737,3.4476811252637063
Materials Project,,mp-770191,oxygen_scope_exclusion,1.6015307221995663,-5.770986369928712,-6.492383868789899,0.19464876342018222,2.0733259312594887
Materials Project,,mp-770383,oxygen_scope_exclusion,0.7295319600723299,-5.470348197939226,-6.9382603243011545,0.23964280264575188,2.648781463772053
Materials Project,,mp-770410,oxygen_scope_exclusion,0.7295319600723299,-5.470348197939226,-6.9382603243011545,0.23964280264575188,2.648781463772053
Materials Project,,mp-771819,oxygen_scope_exclusion,1.3011594489610119,-8.150424951539721,-6.032031738721995,0.2693192324485203,7.524291226144288
Materials Project,,mp-771941,oxygen_scope_exclusion,1.7097901161375413,-6.751192036575296,-6.479930608217094,0.312484794094914,1.8862820393591453
Materials Project,,mp-773160,oxygen_scope_exclusion,1.141045971580946,-6.401445827819431,-7.001094661001065,0.4181893513462825,4.614312563547471
Materials Project,,mp-7744,oxygen_scope_exclusion,-1.7767929840183596,-6.737585028852847,-8.928765082819412,0.598703465831841,6.662230127566377
Materials Project,,mp-774736,redox_electronic_risk,-8.69760751922252,3.264081367672991,-7.3099130622077935,0.3527264792868809,5.214030190723422
Materials Project,,mp-774907,screen_candidate,-4.628591738723675,5.003846962155205,-5.932728492489354,0.4260254959922103,8.556642085449965
Materials Project,,mp-775806,obelix_composition_reference,-8.295998088290997,3.857110271481563,-8.481216064358739,0.31153525590524583,2.6957350719979525
Materials Project,,mp-776423,oxygen_scope_exclusion,-0.23705195340228352,-4.967589765056791,-8.326716254197898,0.2935237810386481,7.548490812005676
Materials Project,,mp-776761,oxygen_scope_exclusion,0.921007660863123,-6.500656246621851,-7.394193442970562,0.3790522606172683,2.8029427838113636
Materials Project,,mp-777573,oxygen_scope_exclusion,1.241652315334895,-7.419165808497718,-6.909111315972783,0.2187703245390952,9.82017988935489
Materials Project,,mp-777817,oxygen_scope_exclusion,0.7318816117793078,-5.930440793094405,-6.321964080056696,0.28523418945707085,3.033487903157583
Materials Project,,mp-777931,oxygen_scope_exclusion,0.6818753532084711,-4.948771518061407,-8.42115906771497,0.4109759663192654,3.768687292853232
Materials Project,,mp-778578,oxygen_scope_exclusion,0.7516577813203271,-7.034758784205892,-6.845543718681456,0.2548666783590178,5.914058305524966
Materials Project,,mp-779809,oxygen_scope_exclusion,0.9250453799510135,-5.66741252691416,-8.093976825015156,0.3467751476524027,3.688120889396346
Materials Project,,mp-780338,oxygen_scope_exclusion,0.921007660863123,-6.500656246621851,-7.394193442970562,0.3790522606172683,2.8029427838113636
Materials Project,,mp-780523,oxygen_scope_exclusion,1.3011594489610119,-8.150424951539721,-6.032031738721995,0.2693192324485203,7.524291226144288
Materials Project,,mp-780594,oxygen_scope_exclusion,0.5680862032180563,-6.655339021024261,-7.37967733524116,0.3598049813594391,6.718783694381001
Materials Project,,mp-8430,screen_candidate,-7.495294413965207,6.209411046612513,-5.795971996487188,0.33723332437584824,13.648313305342356
Materials Project,,mp-8452,screen_candidate,-10.15336510235334,1.6979548556958362,-4.846235216378641,0.28051344697402836,5.05125752580491
Materials Project,,mp-849740,oxygen_scope_exclusion,1.3011594489610119,-8.150424951539721,-6.032031738721995,0.2693192324485203,7.524291226144288
Materials Project,,mp-850862,oxygen_scope_exclusion,0.25991580399156516,-5.1440482480714795,-8.056935163534177,0.3810429484687406,3.084869796916185
Materials Project,,mp-850927,oxygen_scope_exclusion,0.15146276415537288,-6.308282701468946,-7.289627494227732,0.34273498969163874,5.2456613078793195
Materials Project,,mp-853967,redox_electronic_risk,-8.69760751922252,3.264081367672991,-7.3099130622077935,0.3527264792868809,5.214030190723422
Materials Project,,mp-861182,screen_candidate,-7.008569494095189,1.9650669501175937,-6.438284208286736,0.2382872356235137,5.5711151074456655
Materials Project,,mp-861184,redox_electronic_risk,-0.5244005852556588,5.638932578442036,-6.024220813617544,0.31714556020978035,10.900119699432995
Materials Project,,mp-861449,oxygen_scope_exclusion,0.921007660863123,-6.500656246621851,-7.394193442970562,0.3790522606172683,2.8029427838113636
Materials Project,,mp-8751,screen_candidate,-5.429780217991265,9.600711999227018,-6.037285009314683,0.31861086571292574,16.77832351481711
Materials Project,,mp-942700,oxygen_scope_exclusion,-0.1761837641560334,-4.881369795810939,-6.387591065369237,0.31435768037355644,8.126432780946942
Materials Project,,mp-942701,oxygen_scope_exclusion,0.4702989619903112,-5.747523950565364,-6.81400440401307,0.38964369233318,9.175649016968755
Materials Project,,mp-942702,oxygen_scope_exclusion,0.38433341060520915,-4.495274186731042,-6.59792740402842,0.29728327092163576,5.51778051996626
Materials Project,,mp-950995,obelix_composition_reference,-9.745440347900663,5.134380677569944,-5.072110358849751,0.13668472797203743,0.38663736651717295
Materials Project,,mp-985582,obelix_composition_reference,-9.745440347900663,5.134380677569944,-5.072110358849751,0.13668472797203743,0.38663736651717295
Materials Project,,mp-985583,obelix_composition_reference,-7.136006462536736,-2.0390986540569243,-6.05437137073699,0.15413781012775285,0.453037115432668
